pha,sex,year,asr_per_100k,disease,population
20268,females,2016,,Asthma,
20018,females,2016,,Asthma,
20136,females,2016,,Asthma,
20086,females,2016,,Asthma,
20169,females,2016,,Asthma,
50109,females,2016,,Asthma,
20150,females,2016,,Asthma,
30105,females,2016,349.8,Asthma,41.0
20098,females,2016,263.0,Asthma,44.0
40077,females,2016,,Asthma,
30058,females,2016,278.8,Asthma,41.0
40086,females,2016,,Asthma,
40079,females,2016,,Asthma,
20275,females,2016,,Asthma,
20188,females,2016,,Asthma,
20170,females,2016,,Asthma,
50080,females,2016,,Asthma,
20171,females,2016,,Asthma,
30057,females,2016,165.0,Asthma,24.0
30107,females,2016,143.4,Asthma,18.0
40083,females,2016,,Asthma,
60009,females,2016,,Asthma,
20243,females,2016,,Asthma,
40009,females,2016,,Asthma,
60032,females,2016,194.5,Asthma,13.0
60025,females,2016,,Asthma,
20234,females,2016,,Asthma,
30214,females,2016,227.4,Asthma,17.0
30203,females,2016,206.2,Asthma,16.0
20205,females,2016,,Asthma,
40055,females,2016,,Asthma,
30176,females,2016,155.3,Asthma,20.0
20113,females,2016,,Asthma,
50124,females,2016,,Asthma,
20107,females,2016,,Asthma,
30036,females,2016,115.5,Asthma,18.0
30194,females,2016,,Asthma,
40046,females,2016,,Asthma,
20235,females,2016,,Asthma,
30000,females,2016,186.8,Asthma,33.0
30215,females,2016,85.0,Asthma,10.0
60008,females,2016,85.1,Asthma,8.0
40030,females,2016,,Asthma,
40051,females,2016,,Asthma,
30223,females,2016,180.6,Asthma,26.0
30060,females,2016,81.6,Asthma,10.0
30170,females,2016,212.8,Asthma,30.0
30014,females,2016,262.4,Asthma,32.0
60003,females,2016,,Asthma,
60030,females,2016,,Asthma,
30012,females,2016,169.5,Asthma,15.0
30054,females,2016,,Asthma,
30095,females,2016,243.0,Asthma,19.0
30080,females,2016,214.8,Asthma,25.0
30202,females,2016,187.9,Asthma,14.0
30075,females,2016,217.1,Asthma,24.0
30024,females,2016,168.3,Asthma,21.0
30001,females,2016,293.3,Asthma,40.0
30172,females,2016,70.4,Asthma,5.0
30118,females,2016,168.4,Asthma,15.0
30141,females,2016,172.7,Asthma,13.0
70001,females,2016,69.0,Asthma,6.0
30088,females,2016,452.6,Asthma,71.0
30153,females,2016,97.2,Asthma,10.0
30025,females,2016,134.2,Asthma,11.0
30196,females,2016,105.5,Asthma,13.0
30217,females,2016,91.0,Asthma,11.0
30139,females,2016,234.5,Asthma,41.0
40043,females,2016,,Asthma,
30189,females,2016,210.1,Asthma,25.0
30232,females,2016,289.5,Asthma,45.0
30082,females,2016,252.3,Asthma,17.0
30114,females,2016,260.3,Asthma,31.0
30224,females,2016,163.1,Asthma,11.0
30146,females,2016,285.0,Asthma,28.0
30069,females,2016,386.1,Asthma,39.0
30096,females,2016,,Asthma,
30013,females,2016,130.5,Asthma,17.0
30020,females,2016,182.9,Asthma,16.0
30083,females,2016,351.2,Asthma,65.0
30116,females,2016,146.3,Asthma,17.0
30050,females,2016,159.9,Asthma,13.0
40052,females,2016,,Asthma,
30008,females,2016,142.5,Asthma,10.0
50127,females,2016,,Asthma,
30188,females,2016,160.7,Asthma,29.0
30226,females,2016,324.7,Asthma,36.0
80001,females,2016,273.3,Asthma,35.0
60018,females,2016,175.9,Asthma,21.0
30070,females,2016,504.1,Asthma,31.0
30147,females,2016,111.5,Asthma,14.0
30227,females,2016,260.9,Asthma,20.0
30101,females,2016,189.7,Asthma,14.0
30234,females,2016,133.5,Asthma,14.0
30084,females,2016,330.3,Asthma,16.0
30045,females,2016,134.4,Asthma,13.0
30225,females,2016,131.8,Asthma,18.0
30098,females,2016,235.0,Asthma,34.0
30097,females,2016,247.4,Asthma,44.0
30117,females,2016,139.1,Asthma,22.0
30119,females,2016,104.6,Asthma,10.0
30140,females,2016,171.0,Asthma,9.0
30191,females,2016,159.1,Asthma,20.0
30159,females,2016,125.3,Asthma,19.0
30015,females,2016,,Asthma,
30192,females,2016,310.7,Asthma,55.0
30027,females,2016,185.5,Asthma,15.0
70008,females,2016,446.7,Asthma,28.0
50126,females,2016,,Asthma,
30044,females,2016,168.7,Asthma,21.0
30205,females,2016,362.8,Asthma,52.0
30023,females,2016,249.7,Asthma,15.0
70009,females,2016,974.4,Asthma,30.0
30108,females,2016,112.2,Asthma,16.0
30041,females,2016,152.4,Asthma,14.0
30042,females,2016,150.2,Asthma,12.0
30112,females,2016,501.9,Asthma,48.0
30071,females,2016,447.7,Asthma,64.0
30167,females,2016,180.1,Asthma,11.0
30089,females,2016,165.6,Asthma,17.0
50122,females,2016,,Asthma,
30193,females,2016,156.0,Asthma,21.0
30003,females,2016,165.1,Asthma,18.0
30104,females,2016,280.5,Asthma,39.0
30218,females,2016,194.8,Asthma,22.0
30149,females,2016,136.0,Asthma,12.0
30033,females,2016,113.1,Asthma,6.0
50062,females,2016,,Asthma,
50118,females,2016,,Asthma,
50102,females,2016,,Asthma,
30157,females,2016,,Asthma,
30150,females,2016,269.1,Asthma,31.0
30091,females,2016,226.9,Asthma,19.0
30067,females,2016,159.4,Asthma,16.0
30162,females,2016,157.2,Asthma,21.0
30111,females,2016,148.5,Asthma,19.0
30206,females,2016,330.1,Asthma,25.0
30063,females,2016,143.9,Asthma,16.0
50110,females,2016,,Asthma,
50094,females,2016,,Asthma,
50096,females,2016,,Asthma,
30102,females,2016,334.9,Asthma,40.0
30030,females,2016,195.0,Asthma,15.0
30219,females,2016,58.3,Asthma,7.0
30207,females,2016,205.5,Asthma,26.0
30178,females,2016,125.1,Asthma,19.0
50119,females,2016,,Asthma,
30122,females,2016,299.6,Asthma,35.0
30120,females,2016,224.2,Asthma,22.0
30055,females,2016,153.0,Asthma,9.0
30177,females,2016,158.0,Asthma,16.0
50103,females,2016,,Asthma,
30081,females,2016,200.2,Asthma,21.0
30121,females,2016,177.1,Asthma,23.0
30028,females,2016,137.3,Asthma,13.0
30099,females,2016,,Asthma,
30136,females,2016,110.3,Asthma,8.0
30064,females,2016,273.1,Asthma,41.0
30220,females,2016,117.5,Asthma,16.0
30208,females,2016,135.1,Asthma,13.0
60000,females,2016,283.4,Asthma,11.0
50092,females,2016,,Asthma,
30086,females,2016,243.1,Asthma,16.0
30156,females,2016,260.4,Asthma,25.0
80009,females,2016,234.3,Asthma,27.0
30231,females,2016,219.1,Asthma,25.0
30143,females,2016,324.1,Asthma,45.0
30049,females,2016,277.2,Asthma,35.0
30163,females,2016,270.7,Asthma,24.0
50016,females,2016,,Asthma,
80018,females,2016,156.9,Asthma,12.0
30074,females,2016,225.5,Asthma,19.0
30073,females,2016,373.9,Asthma,36.0
30221,females,2016,104.2,Asthma,12.0
30046,females,2016,98.4,Asthma,10.0
30072,females,2016,267.6,Asthma,18.0
30209,females,2016,,Asthma,
30085,females,2016,291.5,Asthma,37.0
30029,females,2016,,Asthma,
30065,females,2016,372.3,Asthma,43.0
40035,females,2016,,Asthma,
60001,females,2016,,Asthma,
60041,females,2016,168.9,Asthma,13.0
30043,females,2016,126.8,Asthma,15.0
30087,females,2016,181.5,Asthma,31.0
30124,females,2016,153.4,Asthma,14.0
30016,females,2016,129.6,Asthma,16.0
60019,females,2016,123.5,Asthma,9.0
30092,females,2016,477.4,Asthma,53.0
30039,females,2016,175.5,Asthma,21.0
30032,females,2016,72.1,Asthma,10.0
40001,females,2016,,Asthma,
60031,females,2016,,Asthma,
60037,females,2016,,Asthma,
30009,females,2016,99.4,Asthma,15.0
30229,females,2016,225.7,Asthma,17.0
60047,females,2016,,Asthma,
30127,females,2016,329.4,Asthma,27.0
30154,females,2016,205.0,Asthma,20.0
60027,females,2016,486.3,Asthma,22.0
30204,females,2016,157.2,Asthma,17.0
30115,females,2016,258.5,Asthma,20.0
80020,females,2016,,Asthma,
30173,females,2016,124.4,Asthma,16.0
30068,females,2016,199.2,Asthma,20.0
30093,females,2016,436.5,Asthma,43.0
30090,females,2016,288.9,Asthma,17.0
30010,females,2016,282.1,Asthma,19.0
30235,females,2016,211.1,Asthma,26.0
30148,females,2016,190.3,Asthma,19.0
30210,females,2016,283.2,Asthma,39.0
30195,females,2016,118.7,Asthma,7.0
60043,females,2016,,Asthma,
60029,females,2016,,Asthma,
30034,females,2016,201.4,Asthma,18.0
30158,females,2016,182.7,Asthma,18.0
50048,females,2016,,Asthma,
30103,females,2016,237.7,Asthma,33.0
30056,females,2016,154.1,Asthma,10.0
30031,females,2016,228.8,Asthma,36.0
30185,females,2016,211.4,Asthma,20.0
30166,females,2016,202.5,Asthma,17.0
30216,females,2016,149.1,Asthma,16.0
30198,females,2016,451.4,Asthma,49.0
80021,females,2016,,Asthma,
60048,females,2016,,Asthma,
30168,females,2016,138.2,Asthma,17.0
30160,females,2016,406.4,Asthma,44.0
30077,females,2016,326.3,Asthma,35.0
30053,females,2016,,Asthma,
30211,females,2016,422.7,Asthma,65.0
30200,females,2016,125.7,Asthma,12.0
30179,females,2016,73.7,Asthma,6.0
30199,females,2016,84.8,Asthma,6.0
30197,females,2016,117.7,Asthma,13.0
20252,females,2016,,Asthma,
30113,females,2016,208.6,Asthma,35.0
30018,females,2016,148.5,Asthma,29.0
30165,females,2016,179.8,Asthma,19.0
30094,females,2016,179.3,Asthma,21.0
30180,females,2016,,Asthma,
30155,females,2016,111.8,Asthma,11.0
60035,females,2016,,Asthma,
60050,females,2016,,Asthma,
30037,females,2016,138.7,Asthma,15.0
30151,females,2016,365.1,Asthma,28.0
20012,females,2016,,Asthma,
30004,females,2016,105.4,Asthma,13.0
30005,females,2016,,Asthma,
30145,females,2016,209.6,Asthma,29.0
30144,females,2016,100.4,Asthma,16.0
30171,females,2016,213.0,Asthma,34.0
40047,females,2016,,Asthma,
30038,females,2016,,Asthma,
30110,females,2016,,Asthma,
30106,females,2016,422.8,Asthma,27.0
10283,females,2016,,Asthma,
30076,females,2016,218.4,Asthma,33.0
30017,females,2016,282.1,Asthma,20.0
30040,females,2016,174.0,Asthma,24.0
30035,females,2016,374.6,Asthma,22.0
30201,females,2016,124.9,Asthma,7.0
30019,females,2016,414.8,Asthma,37.0
30129,females,2016,291.9,Asthma,37.0
30130,females,2016,143.1,Asthma,12.0
30134,females,2016,205.3,Asthma,17.0
20062,females,2016,,Asthma,
20226,females,2016,,Asthma,
20261,females,2016,,Asthma,
20149,females,2016,,Asthma,
30186,females,2016,253.2,Asthma,11.0
30079,females,2016,269.9,Asthma,20.0
30230,females,2016,78.0,Asthma,11.0
30062,females,2016,,Asthma,
30048,females,2016,98.2,Asthma,14.0
30109,females,2016,228.5,Asthma,28.0
30006,females,2016,,Asthma,
30233,females,2016,245.2,Asthma,36.0
40089,females,2016,,Asthma,
10225,females,2016,,Asthma,
30002,females,2016,149.6,Asthma,9.0
30011,females,2016,149.9,Asthma,12.0
30078,females,2016,350.2,Asthma,30.0
30133,females,2016,103.2,Asthma,6.0
40078,females,2016,,Asthma,
40007,females,2016,,Asthma,
40040,females,2016,,Asthma,
40084,females,2016,,Asthma,
40070,females,2016,,Asthma,
40057,females,2016,,Asthma,
50097,females,2016,,Asthma,
50027,females,2016,,Asthma,
50056,females,2016,,Asthma,
30164,females,2016,227.2,Asthma,55.0
30169,females,2016,,Asthma,
30007,females,2016,183.3,Asthma,15.0
40044,females,2016,,Asthma,
40000,females,2016,,Asthma,
80015,females,2016,192.1,Asthma,28.0
50054,females,2016,,Asthma,
50012,females,2016,,Asthma,
50125,females,2016,,Asthma,
60024,females,2016,,Asthma,
60042,females,2016,,Asthma,
60026,females,2016,,Asthma,
70003,females,2016,145.3,Asthma,17.0
60014,females,2016,,Asthma,
60038,females,2016,,Asthma,
60045,females,2016,,Asthma,
60012,females,2016,,Asthma,
60023,females,2016,,Asthma,
60049,females,2016,,Asthma,
60039,females,2016,,Asthma,
80006,females,2016,,Asthma,
80003,females,2016,119.0,Asthma,15.0
80007,females,2016,110.1,Asthma,14.0
80014,females,2016,253.7,Asthma,23.0
80019,females,2016,171.8,Asthma,21.0
80005,females,2016,,Asthma,
